season,round,circuit_id,driver,age,nationality,constructor,grid,podium,url
2003,1,albert_park,coulthard,31,British,mclaren,11,1,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,montoya,27,Colombian,williams,3,2,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,raikkonen,23,Finnish,mclaren,15,3,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,michael_schumacher,34,German,ferrari,1,4,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,trulli,28,Italian,renault,12,5,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,frentzen,35,German,sauber,4,6,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,alonso,21,Spanish,renault,10,7,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,ralf_schumacher,27,German,williams,9,8,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,villeneuve,31,Canadian,bar,6,9,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,button,23,British,bar,8,10,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,verstappen,31,Dutch,minardi,20,11,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,fisichella,30,Italian,jordan,13,12,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,pizzonia,22,Brazilian,jaguar,18,13,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,panis,36,French,toyota,5,14,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,heidfeld,25,German,sauber,7,15,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,wilson,24,British,minardi,19,16,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,webber,26,Australian,jaguar,14,17,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,matta,29,Brazilian,toyota,16,18,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,firman,27,Irish,jordan,17,19,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,1,albert_park,barrichello,30,Brazilian,ferrari,2,20,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
2003,2,sepang,raikkonen,23,Finnish,mclaren,7,1,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,barrichello,30,Brazilian,ferrari,5,2,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,alonso,21,Spanish,renault,1,3,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,ralf_schumacher,27,German,williams,17,4,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,trulli,28,Italian,renault,2,5,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,michael_schumacher,34,German,ferrari,3,6,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,button,23,British,bar,9,7,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,heidfeld,25,German,sauber,6,8,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,frentzen,35,German,sauber,13,9,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,firman,27,Irish,jordan,20,10,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,matta,29,Brazilian,toyota,11,11,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,montoya,27,Colombian,williams,8,12,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,verstappen,31,Dutch,minardi,18,13,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,pizzonia,22,Brazilian,jaguar,15,14,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,wilson,24,British,minardi,19,15,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,webber,26,Australian,jaguar,16,16,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,panis,36,French,toyota,10,17,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,coulthard,31,British,mclaren,4,18,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,fisichella,30,Italian,jordan,14,19,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,2,sepang,villeneuve,31,Canadian,bar,12,20,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
2003,3,interlagos,fisichella,30,Italian,jordan,8,1,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,3,interlagos,raikkonen,23,Finnish,mclaren,4,2,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,3,interlagos,alonso,21,Spanish,renault,10,3,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,3,interlagos,coulthard,32,British,mclaren,2,4,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,3,interlagos,frentzen,35,German,sauber,14,5,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,3,interlagos,villeneuve,31,Canadian,bar,13,6,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,3,interlagos,ralf_schumacher,27,German,williams,6,7,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,3,interlagos,trulli,28,Italian,renault,5,8,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,3,interlagos,webber,26,Australian,jaguar,3,9,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,3,interlagos,matta,29,Brazilian,toyota,18,10,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,3,interlagos,barrichello,30,Brazilian,ferrari,1,11,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,3,interlagos,button,23,British,bar,11,12,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,3,interlagos,verstappen,31,Dutch,minardi,19,13,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,3,interlagos,michael_schumacher,34,German,ferrari,7,14,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,3,interlagos,montoya,27,Colombian,williams,9,15,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,3,interlagos,pizzonia,22,Brazilian,jaguar,17,16,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,3,interlagos,panis,36,French,toyota,15,17,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,3,interlagos,firman,27,Irish,jordan,16,18,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,3,interlagos,wilson,24,British,minardi,20,19,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,3,interlagos,heidfeld,25,German,sauber,12,20,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
2003,4,imola,michael_schumacher,34,German,ferrari,1,1,http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix
2003,4,imola,raikkonen,23,Finnish,mclaren,6,2,http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix
2003,4,imola,barrichello,30,Brazilian,ferrari,3,3,http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix
2003,4,imola,ralf_schumacher,27,German,williams,2,4,http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix
2003,4,imola,coulthard,32,British,mclaren,12,5,http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix
2003,4,imola,alonso,21,Spanish,renault,8,6,http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix
2003,4,imola,montoya,27,Colombian,williams,4,7,http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix
2003,4,imola,button,23,British,bar,9,8,http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix
2003,4,imola,panis,36,French,toyota,10,9,http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix
2003,4,imola,heidfeld,25,German,sauber,11,10,http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix
2003,4,imola,frentzen,35,German,sauber,14,11,http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix
2003,4,imola,matta,29,Brazilian,toyota,13,12,http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix
2003,4,imola,trulli,28,Italian,renault,16,13,http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix
2003,4,imola,pizzonia,22,Brazilian,jaguar,15,14,http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix
2003,4,imola,fisichella,30,Italian,jordan,17,15,http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix
2003,4,imola,webber,26,Australian,jaguar,5,16,http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix
2003,4,imola,firman,27,Irish,jordan,19,17,http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix
2003,4,imola,verstappen,31,Dutch,minardi,20,18,http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix
2003,4,imola,wilson,24,British,minardi,18,19,http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix
2003,4,imola,villeneuve,32,Canadian,bar,7,20,http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix
2003,5,catalunya,michael_schumacher,34,German,ferrari,1,1,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix
2003,5,catalunya,alonso,21,Spanish,renault,3,2,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix
2003,5,catalunya,barrichello,30,Brazilian,ferrari,2,3,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix
2003,5,catalunya,montoya,27,Colombian,williams,9,4,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix
2003,5,catalunya,ralf_schumacher,27,German,williams,7,5,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix
2003,5,catalunya,matta,29,Brazilian,toyota,13,6,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix
2003,5,catalunya,webber,26,Australian,jaguar,12,7,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix
2003,5,catalunya,firman,27,Irish,jordan,15,8,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix
2003,5,catalunya,button,23,British,bar,5,9,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix
2003,5,catalunya,heidfeld,25,German,sauber,14,10,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix
2003,5,catalunya,wilson,24,British,minardi,18,11,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix
2003,5,catalunya,verstappen,31,Dutch,minardi,19,12,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix
2003,5,catalunya,fisichella,30,Italian,jordan,17,13,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix
2003,5,catalunya,panis,36,French,toyota,6,14,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix
2003,5,catalunya,frentzen,35,German,sauber,10,15,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix
2003,5,catalunya,coulthard,32,British,mclaren,8,16,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix
2003,5,catalunya,villeneuve,32,Canadian,bar,11,17,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix
2003,5,catalunya,trulli,28,Italian,renault,4,18,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix
2003,5,catalunya,pizzonia,22,Brazilian,jaguar,16,19,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix
2003,5,catalunya,raikkonen,23,Finnish,mclaren,20,20,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix
2003,6,red_bull_ring,michael_schumacher,34,German,ferrari,1,1,http://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix
2003,6,red_bull_ring,raikkonen,23,Finnish,mclaren,2,2,http://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix
2003,6,red_bull_ring,barrichello,30,Brazilian,ferrari,5,3,http://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix
2003,6,red_bull_ring,button,23,British,bar,7,4,http://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix
2003,6,red_bull_ring,coulthard,32,British,mclaren,14,5,http://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix
2003,6,red_bull_ring,ralf_schumacher,27,German,williams,10,6,http://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix
2003,6,red_bull_ring,webber,26,Australian,jaguar,17,7,http://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix
2003,6,red_bull_ring,trulli,28,Italian,renault,6,8,http://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix
2003,6,red_bull_ring,pizzonia,22,Brazilian,jaguar,8,9,http://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix
2003,6,red_bull_ring,matta,29,Brazilian,toyota,13,10,http://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix
2003,6,red_bull_ring,firman,27,Irish,jordan,16,11,http://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix
2003,6,red_bull_ring,villeneuve,32,Canadian,bar,12,12,http://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix
2003,6,red_bull_ring,wilson,24,British,minardi,18,13,http://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix
2003,6,red_bull_ring,fisichella,30,Italian,jordan,9,14,http://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix
2003,6,red_bull_ring,heidfeld,26,German,sauber,4,15,http://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix
2003,6,red_bull_ring,alonso,21,Spanish,renault,19,16,http://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix
2003,6,red_bull_ring,montoya,27,Colombian,williams,3,17,http://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix
2003,6,red_bull_ring,panis,36,French,toyota,11,18,http://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix
2003,6,red_bull_ring,verstappen,31,Dutch,minardi,20,19,http://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix
2003,6,red_bull_ring,frentzen,36,German,sauber,15,20,http://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix
2003,7,monaco,montoya,27,Colombian,williams,3,1,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix
2003,7,monaco,raikkonen,23,Finnish,mclaren,2,2,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix
2003,7,monaco,michael_schumacher,34,German,ferrari,5,3,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix
2003,7,monaco,ralf_schumacher,27,German,williams,1,4,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix
2003,7,monaco,alonso,21,Spanish,renault,8,5,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix
2003,7,monaco,trulli,28,Italian,renault,4,6,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix
2003,7,monaco,coulthard,32,British,mclaren,6,7,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix
2003,7,monaco,barrichello,31,Brazilian,ferrari,7,8,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix
2003,7,monaco,matta,29,Brazilian,toyota,10,9,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix
2003,7,monaco,fisichella,30,Italian,jordan,12,10,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix
2003,7,monaco,heidfeld,26,German,sauber,14,11,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix
2003,7,monaco,firman,28,Irish,jordan,16,12,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix
2003,7,monaco,panis,36,French,toyota,17,13,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix
2003,7,monaco,villeneuve,32,Canadian,bar,11,14,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix
2003,7,monaco,wilson,24,British,minardi,19,15,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix
2003,7,monaco,verstappen,31,Dutch,minardi,18,16,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix
2003,7,monaco,webber,26,Australian,jaguar,9,17,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix
2003,7,monaco,pizzonia,22,Brazilian,jaguar,13,18,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix
2003,7,monaco,frentzen,36,German,sauber,15,19,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix
2003,7,monaco,button,23,British,bar,20,20,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix
2003,8,villeneuve,michael_schumacher,34,German,ferrari,3,1,http://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix
2003,8,villeneuve,ralf_schumacher,27,German,williams,1,2,http://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix
2003,8,villeneuve,montoya,27,Colombian,williams,2,3,http://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix
2003,8,villeneuve,alonso,21,Spanish,renault,4,4,http://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix
2003,8,villeneuve,barrichello,31,Brazilian,ferrari,5,5,http://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix
2003,8,villeneuve,raikkonen,23,Finnish,mclaren,20,6,http://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix
2003,8,villeneuve,webber,26,Australian,jaguar,6,7,http://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix
2003,8,villeneuve,panis,36,French,toyota,7,8,http://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix
2003,8,villeneuve,verstappen,31,Dutch,minardi,15,9,http://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix
2003,8,villeneuve,pizzonia,22,Brazilian,jaguar,13,10,http://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix
2003,8,villeneuve,matta,29,Brazilian,toyota,9,11,http://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix
2003,8,villeneuve,wilson,24,British,minardi,18,12,http://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix
2003,8,villeneuve,button,23,British,bar,17,13,http://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix
2003,8,villeneuve,coulthard,32,British,mclaren,11,14,http://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix
2003,8,villeneuve,heidfeld,26,German,sauber,12,15,http://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix
2003,8,villeneuve,trulli,28,Italian,renault,8,16,http://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix
2003,8,villeneuve,fisichella,30,Italian,jordan,16,17,http://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix
2003,8,villeneuve,firman,28,Irish,jordan,19,18,http://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix
2003,8,villeneuve,villeneuve,32,Canadian,bar,14,19,http://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix
2003,8,villeneuve,frentzen,36,German,sauber,10,20,http://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix
2003,9,nurburgring,ralf_schumacher,27,German,williams,3,1,http://en.wikipedia.org/wiki/2003_European_Grand_Prix
2003,9,nurburgring,montoya,27,Colombian,williams,4,2,http://en.wikipedia.org/wiki/2003_European_Grand_Prix
2003,9,nurburgring,barrichello,31,Brazilian,ferrari,5,3,http://en.wikipedia.org/wiki/2003_European_Grand_Prix
2003,9,nurburgring,alonso,21,Spanish,renault,8,4,http://en.wikipedia.org/wiki/2003_European_Grand_Prix
2003,9,nurburgring,michael_schumacher,34,German,ferrari,2,5,http://en.wikipedia.org/wiki/2003_European_Grand_Prix
2003,9,nurburgring,webber,26,Australian,jaguar,11,6,http://en.wikipedia.org/wiki/2003_European_Grand_Prix
2003,9,nurburgring,button,23,British,bar,12,7,http://en.wikipedia.org/wiki/2003_European_Grand_Prix
2003,9,nurburgring,heidfeld,26,German,sauber,20,8,http://en.wikipedia.org/wiki/2003_European_Grand_Prix
2003,9,nurburgring,frentzen,36,German,sauber,15,9,http://en.wikipedia.org/wiki/2003_European_Grand_Prix
2003,9,nurburgring,pizzonia,22,Brazilian,jaguar,16,10,http://en.wikipedia.org/wiki/2003_European_Grand_Prix
2003,9,nurburgring,firman,28,Irish,jordan,14,11,http://en.wikipedia.org/wiki/2003_European_Grand_Prix
2003,9,nurburgring,fisichella,30,Italian,jordan,13,12,http://en.wikipedia.org/wiki/2003_European_Grand_Prix
2003,9,nurburgring,wilson,24,British,minardi,19,13,http://en.wikipedia.org/wiki/2003_European_Grand_Prix
2003,9,nurburgring,verstappen,31,Dutch,minardi,18,14,http://en.wikipedia.org/wiki/2003_European_Grand_Prix
2003,9,nurburgring,coulthard,32,British,mclaren,9,15,http://en.wikipedia.org/wiki/2003_European_Grand_Prix
2003,9,nurburgring,matta,29,Brazilian,toyota,10,16,http://en.wikipedia.org/wiki/2003_European_Grand_Prix
2003,9,nurburgring,villeneuve,32,Canadian,bar,17,17,http://en.wikipedia.org/wiki/2003_European_Grand_Prix
2003,9,nurburgring,trulli,28,Italian,renault,6,18,http://en.wikipedia.org/wiki/2003_European_Grand_Prix
2003,9,nurburgring,panis,36,French,toyota,7,19,http://en.wikipedia.org/wiki/2003_European_Grand_Prix
2003,9,nurburgring,raikkonen,23,Finnish,mclaren,1,20,http://en.wikipedia.org/wiki/2003_European_Grand_Prix
2003,10,magny_cours,ralf_schumacher,28,German,williams,1,1,http://en.wikipedia.org/wiki/2003_French_Grand_Prix
2003,10,magny_cours,montoya,27,Colombian,williams,2,2,http://en.wikipedia.org/wiki/2003_French_Grand_Prix
2003,10,magny_cours,michael_schumacher,34,German,ferrari,3,3,http://en.wikipedia.org/wiki/2003_French_Grand_Prix
2003,10,magny_cours,raikkonen,23,Finnish,mclaren,4,4,http://en.wikipedia.org/wiki/2003_French_Grand_Prix
2003,10,magny_cours,coulthard,32,British,mclaren,5,5,http://en.wikipedia.org/wiki/2003_French_Grand_Prix
2003,10,magny_cours,webber,26,Australian,jaguar,9,6,http://en.wikipedia.org/wiki/2003_French_Grand_Prix
2003,10,magny_cours,barrichello,31,Brazilian,ferrari,8,7,http://en.wikipedia.org/wiki/2003_French_Grand_Prix
2003,10,magny_cours,panis,36,French,toyota,10,8,http://en.wikipedia.org/wiki/2003_French_Grand_Prix
2003,10,magny_cours,villeneuve,32,Canadian,bar,12,9,http://en.wikipedia.org/wiki/2003_French_Grand_Prix
2003,10,magny_cours,pizzonia,22,Brazilian,jaguar,11,10,http://en.wikipedia.org/wiki/2003_French_Grand_Prix
2003,10,magny_cours,matta,29,Brazilian,toyota,13,11,http://en.wikipedia.org/wiki/2003_French_Grand_Prix
2003,10,magny_cours,frentzen,36,German,sauber,16,12,http://en.wikipedia.org/wiki/2003_French_Grand_Prix
2003,10,magny_cours,heidfeld,26,German,sauber,15,13,http://en.wikipedia.org/wiki/2003_French_Grand_Prix
2003,10,magny_cours,wilson,24,British,minardi,20,14,http://en.wikipedia.org/wiki/2003_French_Grand_Prix
2003,10,magny_cours,firman,28,Irish,jordan,18,15,http://en.wikipedia.org/wiki/2003_French_Grand_Prix
2003,10,magny_cours,verstappen,31,Dutch,minardi,19,16,http://en.wikipedia.org/wiki/2003_French_Grand_Prix
2003,10,magny_cours,trulli,28,Italian,renault,6,17,http://en.wikipedia.org/wiki/2003_French_Grand_Prix
2003,10,magny_cours,alonso,21,Spanish,renault,7,18,http://en.wikipedia.org/wiki/2003_French_Grand_Prix
2003,10,magny_cours,fisichella,30,Italian,jordan,17,19,http://en.wikipedia.org/wiki/2003_French_Grand_Prix
2003,10,magny_cours,button,23,British,bar,14,20,http://en.wikipedia.org/wiki/2003_French_Grand_Prix
2003,11,silverstone,barrichello,31,Brazilian,ferrari,1,1,http://en.wikipedia.org/wiki/2003_British_Grand_Prix
2003,11,silverstone,montoya,27,Colombian,williams,7,2,http://en.wikipedia.org/wiki/2003_British_Grand_Prix
2003,11,silverstone,raikkonen,23,Finnish,mclaren,3,3,http://en.wikipedia.org/wiki/2003_British_Grand_Prix
2003,11,silverstone,michael_schumacher,34,German,ferrari,5,4,http://en.wikipedia.org/wiki/2003_British_Grand_Prix
2003,11,silverstone,coulthard,32,British,mclaren,12,5,http://en.wikipedia.org/wiki/2003_British_Grand_Prix
2003,11,silverstone,trulli,29,Italian,renault,2,6,http://en.wikipedia.org/wiki/2003_British_Grand_Prix
2003,11,silverstone,matta,29,Brazilian,toyota,6,7,http://en.wikipedia.org/wiki/2003_British_Grand_Prix
2003,11,silverstone,button,23,British,bar,20,8,http://en.wikipedia.org/wiki/2003_British_Grand_Prix
2003,11,silverstone,ralf_schumacher,28,German,williams,4,9,http://en.wikipedia.org/wiki/2003_British_Grand_Prix
2003,11,silverstone,villeneuve,32,Canadian,bar,9,10,http://en.wikipedia.org/wiki/2003_British_Grand_Prix
2003,11,silverstone,panis,36,French,toyota,13,11,http://en.wikipedia.org/wiki/2003_British_Grand_Prix
2003,11,silverstone,frentzen,36,German,sauber,14,12,http://en.wikipedia.org/wiki/2003_British_Grand_Prix
2003,11,silverstone,firman,28,Irish,jordan,17,13,http://en.wikipedia.org/wiki/2003_British_Grand_Prix
2003,11,silverstone,webber,26,Australian,jaguar,11,14,http://en.wikipedia.org/wiki/2003_British_Grand_Prix
2003,11,silverstone,verstappen,31,Dutch,minardi,19,15,http://en.wikipedia.org/wiki/2003_British_Grand_Prix
2003,11,silverstone,wilson,24,British,minardi,18,16,http://en.wikipedia.org/wiki/2003_British_Grand_Prix
2003,11,silverstone,heidfeld,26,German,sauber,16,17,http://en.wikipedia.org/wiki/2003_British_Grand_Prix
2003,11,silverstone,alonso,21,Spanish,renault,8,18,http://en.wikipedia.org/wiki/2003_British_Grand_Prix
2003,11,silverstone,fisichella,30,Italian,jordan,15,19,http://en.wikipedia.org/wiki/2003_British_Grand_Prix
2003,11,silverstone,pizzonia,22,Brazilian,jaguar,10,20,http://en.wikipedia.org/wiki/2003_British_Grand_Prix
2003,12,hockenheimring,montoya,27,Colombian,williams,1,1,http://en.wikipedia.org/wiki/2003_German_Grand_Prix
2003,12,hockenheimring,coulthard,32,British,mclaren,10,2,http://en.wikipedia.org/wiki/2003_German_Grand_Prix
2003,12,hockenheimring,trulli,29,Italian,renault,4,3,http://en.wikipedia.org/wiki/2003_German_Grand_Prix
2003,12,hockenheimring,alonso,22,Spanish,renault,8,4,http://en.wikipedia.org/wiki/2003_German_Grand_Prix
2003,12,hockenheimring,panis,36,French,toyota,7,5,http://en.wikipedia.org/wiki/2003_German_Grand_Prix
2003,12,hockenheimring,matta,29,Brazilian,toyota,9,6,http://en.wikipedia.org/wiki/2003_German_Grand_Prix
2003,12,hockenheimring,michael_schumacher,34,German,ferrari,6,7,http://en.wikipedia.org/wiki/2003_German_Grand_Prix
2003,12,hockenheimring,button,23,British,bar,17,8,http://en.wikipedia.org/wiki/2003_German_Grand_Prix
2003,12,hockenheimring,villeneuve,32,Canadian,bar,13,9,http://en.wikipedia.org/wiki/2003_German_Grand_Prix
2003,12,hockenheimring,heidfeld,26,German,sauber,15,10,http://en.wikipedia.org/wiki/2003_German_Grand_Prix
2003,12,hockenheimring,webber,26,Australian,jaguar,11,11,http://en.wikipedia.org/wiki/2003_German_Grand_Prix
2003,12,hockenheimring,kiesa,25,Danish,minardi,20,12,http://en.wikipedia.org/wiki/2003_German_Grand_Prix
